Station3_mp_40,Station3_mp_41,Station3_mp_42,Station3_mp_43,Station3_mp_44,Station3_mp_45,Station3_mp_46,Station3_mp_47,Station3_mp_48,Station3_mp_49,Station3_mp_50,Station3_mp_51,Station3_mp_52,Station3_mp_53,Station3_mp_54,Station3_mp_55
47.23985700912239,0.0040110920081779175,78.49361,0.004424745,764.2131750962913,0.005130616,0.004992372,-20.655038326171454,85.49852889330191,0.004131640511234814,124.8817,0.004543764,776.3104594885214,0.005268861,0.005147096,-4.577776
65.68681318284037,0.003933624667957162,94.85153,0.004345094,763.7198024362516,0.005040895,0.004923707,-20.744218630829717,59.92580328546679,0.004210019629627806,91.86072,0.00457306,772.7215732531055,0.005289918,0.005169984,-4.425184
72.67091439621952,0.00394267985317333,103.6103,0.004350587,764.4153437938177,0.005038148,0.004952088,-20.970864186169273,60.25699824823573,0.004191211719185463,91.37242,0.004600526,777.0487122596148,0.005314637,0.005195619,-4.943999
81.12807629625112,0.003933418849631653,117.3742,0.004340516,764.3801553640342,0.005102235,0.004913636,-21.246039508754926,69.08129322950835,0.0041727932311973435,98.72739,0.004531862,773.4667958879552,0.005234987,0.005125123,-4.943999
89.69238136551513,0.004008528366154837,123.1422,0.004415589,763.4980394962623,0.005104982,0.00499878,-20.741209717479197,94.47245653911237,0.004150119700936894,127.9336,0.004533693,771.8096612013056,0.005234071,0.005116884,-4.943999
92.61425226589371,0.003969248464923034,125.248,0.004392701,763.2339292701372,0.005092165,0.004976808,-20.791601040018172,83.82253510028622,0.0041292880894254445,111.3926,0.00454651,770.084194299148,0.00519745,0.00511963,-4.608295
117.0464848932383,0.004053896039350023,133.6711,0.004467775,763.6940460084884,0.005171815,0.005060121,-21.167494887526402,66.77553249207392,0.004174205986973308,98.48324,0.004571229,774.1428357838047,0.00526703,0.005159913,-4.699851
53.27104265609372,0.003942888351577224,76.63198,0.004354249,763.8872423297863,0.005129701,0.005007936,-21.03258026325087,87.08589128075205,0.004178838490755073,109.592,0.004584047,771.8767742826469,0.005276185,0.005165407,-4.730369
90.82106589991737,0.003912299065450932,124.0577,0.004334108,763.8191009062215,0.005050966,0.004936525,-21.158100678281446,78.67028053434132,0.00420275042364641,107.8219,0.004619752,773.3837067054951,0.005299074,0.005199281,-5.157629
76.31684791470353,0.003984984356630599,120.0903,0.004402772,767.4175950104902,0.005112306,0.00498047,-21.280644888657093,94.4568821115712,0.004168629661059207,121.9825,0.004585878,773.2651104540237,0.005282594,0.005175477,-5.218666
97.65275582728819,0.004009935765466156,110.9348,0.00442566,766.1221065124453,0.005086671,0.00498047,-20.831565740688994,66.88511707572425,0.004115377276225293,104.7701,0.004519959,775.1898928638326,0.005231325,0.005115053,-5.005036
76.55893954272626,0.003976169210372802,107.8219,0.004392701,761.86621213045,0.00509308,0.004976808,-21.382470663730658,77.69230164602794,0.0041378889456929425,108.6764,0.004559327,773.3192324006025,0.005256044,0.00514618,-5.157629
47.1094499627753,0.0040166958709129015,86.45894,0.0044339,768.1721283106956,0.005158082,0.005037233,-20.946780726083617,76.13008225152672,0.004142821744580791,102.2065,0.004566652,772.2941597158845,0.005263368,0.00515442,-4.608295
60.930517781461134,0.004031179108831547,89.08353,0.004443971,764.9992793182415,0.005143434,0.005025331,-21.197340654457555,79.97570890016975,0.004143979424084121,107.3946,0.004559327,771.1345698939772,0.005265199,0.005160829,-5.73748
64.35986294471225,0.004042204185907642,83.31554,0.004466859,765.1575791684845,0.005188295,0.005059205,-20.923846203397336,89.14461012441988,0.004150088797171322,115.5126,0.004561158,774.954272123311,0.005264284,0.005155336,-4.821925
105.9934905643175,0.004050564995401109,144.0474,0.004470521,763.9091936266724,0.005188295,0.005060121,-20.73549050336188,85.36761867853298,0.0041069874023346616,115.8177,0.004500734,773.8493364216293,0.005224,0.005098573,-4.638813
101.85045450973443,0.0039705211476383645,129.0933,0.00439911,762.8936455014239,0.00510315,0.004985963,-20.75159464369822,80.74102909330364,0.0041320929945980545,108.6764,0.004545595,772.1990748728923,0.005226747,0.005126039,-5.432295
85.30890546902528,0.004064914840043885,119.5105,0.004461366,764.8425959887528,0.00514618,0.005037233,-20.990875597410028,76.46274613786962,0.004149113826421032,112.5218,0.004558412,774.6840323862181,0.005290834,0.005158998,-5.005036
94.98931594336433,0.003979534244772819,131.1075,0.004381715,761.803285069493,0.005078431,0.004974977,-20.61593605550523,87.40743978989035,0.004238601989771328,139.9274,0.004620668,775.9634501466188,0.005310975,0.005227662,-4.394666
61.96056500667263,0.004006994827883039,100.4364,0.004421083,765.6918812965944,0.005108644,0.004984132,-21.1660148654878,79.54460193152971,0.0041284535344931405,108.6764,0.004547426,771.9773829439488,0.005248719,0.005138856,-5.066073
83.82742203187607,0.004021982681119291,112.888,0.004432985,762.9391803072177,0.00512787,0.005009767,-21.386484357434423,69.33849651440201,0.0041929030203621724,104.0376,0.004617006,771.8507825776124,0.005297242,0.005192872,-4.638813
60.428351171877495,0.003992855898063183,88.04591,0.004396364,763.4398468124779,0.005117799,0.004974977,-21.10786146664467,104.7130881836358,0.004111256009653717,153.0809,0.004526368,774.2787693981812,0.005242311,0.005090333,-4.821925
68.71871090195467,0.003943443479560999,101.7487,0.004370729,767.4939548815651,0.005053712,0.004943849,-21.59641256175314,70.66181388455966,0.004096865506055403,88.29005,0.004487001,766.3695717748174,0.00521576,0.005100404,-5.188147
62.70684281197649,0.004041752824433444,91.89124,0.00444214,765.3115101953337,0.005106813,0.005006105,-20.60383788054753,94.15935431576675,0.004178460252383622,137.2112,0.004583131,773.3260796834154,0.005287172,0.005168153,-5.035554
67.68988284317687,0.003976221790150155,93.35612,0.004389039,766.6504011390107,0.005064698,0.00494568,-20.66271481023723,78.93068655800437,0.004162431713186235,106.6622,0.004575807,773.3092806455888,0.005266115,0.005156251,-4.242073
104.97640335819878,0.004009623918060993,134.4035,0.004419252,765.672172012066,0.005106813,0.005001527,-21.153916514244653,79.80875934921875,0.004114514691375437,108.7375,0.004524537,773.2665830637975,0.005234987,0.005115053,-5.401776
96.13855137147155,0.0040685181084806,113.7425,0.004473268,767.8343512656394,0.005192872,0.005066529,-20.722126550428865,83.44846103235517,0.004207862473556088,116.3366,0.004627992,774.9335446649192,0.005303651,0.005207521,-5.706962
72.56005982535581,0.004040098298762529,96.31642,0.004451295,764.1315622159894,0.00514618,0.005034486,-21.313154894476945,97.1712374973366,0.00418830485736775,125.2785,0.004604188,773.7570899752765,0.005290834,0.005204774,-4.455703
65.14038606873066,0.004007615101408942,101.0773,0.004422914,765.9228289834183,0.005121461,0.004986878,-21.130972436074327,76.79559108113169,0.004124972289982828,107.1505,0.004532777,773.7562086956649,0.005242311,0.005130616,-4.852443
89.04679632444427,0.003961618106413732,121.0364,0.00436432,766.8081418204231,0.005104982,0.004983217,-20.54315297671233,79.16499553438872,0.004115731925648273,110.477,0.004534608,775.5878454531322,0.005226747,0.005123292,-4.821925
77.39406811666593,0.00399613889788343,100.8942,0.004400941,765.8113195217823,0.005085756,0.00497223,-20.729877581611284,85.97349631767517,0.004169461603386844,111.8198,0.004571229,772.2858209829491,0.005261537,0.005151674,-4.760888
64.69834720841865,0.0039769754619808665,101.0773,0.004389039,765.5174687319843,0.005071107,0.004918214,-20.995906584167088,81.34668654078365,0.0041316616191582065,110.1718,0.004539186,773.794630322409,0.005248719,0.005132447,-5.12711
58.43391405703366,0.003965290104206206,96.2859,0.00436432,765.5813691920433,0.005109559,0.004976808,-20.728640144380957,89.45210345400554,0.004171685992164188,128.605,0.0045813,776.052966676527,0.005286256,0.005165407,-4.333629
111.08055894805007,0.003937823599095402,125.1869,0.004346925,765.0250930552393,0.005065614,0.00494568,-20.89376863609485,91.16297291669052,0.004168894283736996,129.2459,0.004531862,773.3413598930451,0.005238649,0.00511963,-4.51674
50.1236776651978,0.003915257969055121,88.74783,0.004349672,765.4992598950531,0.005069276,0.00493744,-20.681414302477844,69.43699130888486,0.004117514537802579,96.43849,0.004525453,770.1199456721973,0.005226747,0.005106813,-4.394666
86.51559496459512,0.003981676954558183,106.6622,0.004389955,764.976637870006,0.005088502,0.004970399,-20.732450858121265,74.24169145001163,0.004187930727223223,112.8269,0.004600526,771.4711588712545,0.005310975,0.005233156,-4.760888
72.75643956421378,0.004050531348469396,107.8829,0.004482423,766.1962629428511,0.005169068,0.005070192,-21.099671144467777,78.53440684187207,0.004158374867685748,109.1952,0.004573976,772.8294176442544,0.005284425,0.005170899,-4.791406
66.85426883012622,0.00402856139193859,95.61449,0.004426576,762.9840939169908,0.005130616,0.005013429,-21.0222258833866,78.91886097876942,0.004202695643370359,101.1078,0.00461609,774.4346944406333,0.005314637,0.005237733,-4.852443
87.29764980490599,0.0039940633853107095,110.9653,0.004403688,764.4536589939854,0.005087587,0.004983217,-21.24183264131177,84.38450044069778,0.004148234195388624,107.3641,0.004566652,774.7648928733294,0.005321046,0.005163576,-5.615406
41.449983096051795,0.003981563368972285,85.08561,0.004400941,765.6024003414484,0.005117799,0.004982301,-20.902365847415943,75.27091613526456,0.0041622519834246755,98.14753,0.004568483,774.2272825682577,0.005284425,0.005170899,-4.699851
66.79427521043108,0.003931725041023994,109.5004,0.004330446,766.1167913019185,0.005083925,0.004931031,-20.605993897233898,94.64550276303973,0.004099656246754126,131.3212,0.004500734,770.6054710709425,0.005213929,0.005101319,-4.730369
95.70139346049106,0.003978276547547657,121.4026,0.004374391,762.8115584646267,0.005102235,0.004946596,-21.230798924811275,62.27428320577879,0.00419654541796636,86.3979,0.004605104,772.266091321824,0.005279847,0.00518921,-5.249184
77.33489524018866,0.0039691109672366715,111.8809,0.004368898,768.3624585973091,0.005037233,0.004949342,-21.132198635353173,69.47844240785453,0.004139793269594406,103.122,0.004555665,774.9642609146748,0.005264284,0.005160829,-5.12711
103.4518108669535,0.003973941816093466,133.6711,0.004394532,764.3223351365592,0.005087587,0.004985963,-20.813008135884704,79.23084644507537,0.0041850850125971775,106.9063,0.004600526,774.5723458207896,0.005308229,0.005201112,-4.638813
66.30931336432617,0.004054439045109665,98.26961,0.004418336,765.7102174443164,0.00512787,0.004999696,-21.44262127322223,91.496190780169,0.004146904526516577,126.3772,0.004557496,776.1894615261773,0.005255128,0.005142518,-4.91348
87.51347071518687,0.004020223665508596,113.3152,0.004429323,762.5650648413123,0.005130616,0.005009767,-20.85992495650367,70.17535574262762,0.004143111180345042,112.888,0.004557496,771.0506115036926,0.005246888,0.005141603,-5.12711
110.25318056269403,0.004036142371181707,137.6385,0.004443971,763.8254587726902,0.005152589,0.005021669,-21.088554566722816,96.44002057620723,0.004142091925201096,127.3843,0.004556581,772.0738249560447,0.005274354,0.00514618,-5.401776
95.4178631955216,0.003984125998967297,119.3884,0.004385377,765.5043885652236,0.005102235,0.004988709,-20.536680889850192,105.66194625361706,0.004132978898189725,135.5022,0.004542848,774.5201209117674,0.005267946,0.005145265,-5.676443
104.92786685030396,0.0040029205163376715,118.6865,0.004408265,766.2507958329285,0.005107728,0.004994203,-21.254005178707825,125.17498944692868,0.004131804298584749,144.3831,0.004550172,771.4820317698885,0.005264284,0.005151674,-4.974517
62.645899551547174,0.003952828276506818,100.65,0.00436432,766.0994772304816,0.005060121,0.00494568,-20.457741762903783,82.2547527925217,0.004210387086761018,109.8361,0.004620668,772.9275570494192,0.005288087,0.00521576,-4.638813
103.92254290541145,0.003979914315562457,145.2071,0.004359742,768.1377029094251,0.00516266,0.004961244,-20.649095165235536,94.73062622768217,0.004150297815529264,130.314,0.004557496,772.6706961846838,0.005264284,0.005160829,-4.91348
